"Id_recorrido","duracion_recorrido","fecha_origen_recorrido","nombre_estacion_origen","long_estacion_origen","lat_estacion_origen","fecha_destino_recorrido","nombre_estacion_destino","long_estacion_destino","lat_estacion_destino","id_usuario","modelo_bicicleta","Género","fecha"
"15011109BAEcobici",1211,2022-07-19 20:55:32,"160 - Godoy Cruz y Libertador",-58.420628,-34.572583,2022-07-19 21:15:43,"255 - BARRANCAS DE BELGRANO",-58.448314,-34.559801,"772770BAEcobici","FIT","FEMALE",2022-07-19
"14541052BAEcobici",1422,2022-05-21 22:15:11,"285 - ESPINOSA",-58.457317,-34.603936,2022-05-21 22:38:53,"017 - Plaza Almagro",-58.4187306,-34.6064101,"861204BAEcobici","ICONIC","MALE",2022-05-21
"16516414BAEcobici",1844,2022-12-01 18:29:48,"138 - Hospital Britanico",-58.3876724,-34.6353595,2022-12-01 19:00:32,"057 - BELGRANO",-58.37125,-34.6126898,"339047BAEcobici","ICONIC","FEMALE",2022-12-01
"16257918BAEcobici",648,2022-11-09 13:11:36,"003 - ADUANA",-58.3682604,-34.611032,2022-11-09 13:22:24,"130 - RETIRO II",-58.37436403,-34.5917376,"741592BAEcobici","FIT","FEMALE",2022-11-09
"14009324BAEcobici",771,2022-03-31 14:52:25,"356 - ESTACIÓN LUGANO",-58.4756244382189,-34.6771180227207,2022-03-31 15:05:16,"309 - UTN II",-58.4676386893849,-34.6603616577602,"847874BAEcobici","ICONIC","FEMALE",2022-03-31
"13565048BAEcobici",1001,2022-02-17 09:23:53,"096 - Carlos Gardel",-58.4116586,-34.6027814,2022-02-17 09:40:34,"045 - Uruguay",-58.3866934,-34.6018635,"1526BAEcobici","FIT","MALE",2022-02-17
"16297241BAEcobici",1000,2022-11-11 20:07:10,"099 - Malabia",-58.435408,-34.5960961,2022-11-11 20:23:50,"029 - Parque Centenario",-58.4335573,-34.6079414,"350775BAEcobici","FIT","FEMALE",2022-11-11
"13444495BAEcobici",394,2022-02-05 18:26:25,"038 - Plaza Libertad",-58.3828403,-34.5970497,2022-02-05 18:32:59,"189 - POSADAS",-58.3852113,-34.5886889,"830309BAEcobici","ICONIC","OTHER",2022-02-05
"15481917BAEcobici",499,2022-09-05 19:44:01,"121 - YATAY",-58.4285093,-34.6011732,2022-09-05 19:52:20,"275 - PLAZA 24 DE SEPTIEMBRE",-58.44854,-34.606984,"582876BAEcobici","FIT","MALE",2022-09-05
"13284902BAEcobici",1223,2022-01-18 19:10:47,"391 - Plaza República de Ecuador",-58.42062076,-34.56533652,2022-01-18 19:31:10,"009 - Parque Las Heras",-58.407741,-34.585443,"79740BAEcobici","FIT","MALE",2022-01-18
"13957026BAEcobici",1988,2022-03-27 18:51:54,"151 - AIME PAINÉ",-58.361285,-34.6118145,2022-03-27 19:25:02,"001 - FACULTAD DE DERECHO",-58.390602,-34.583749,"743139BAEcobici","ICONIC","FEMALE",2022-03-27
"15712931BAEcobici",1279,2022-09-24 01:33:54,"153 - JUAN MANUEL DE BLANES",-58.3620701,-34.6307765,2022-09-24 01:55:13,"006 - Parque Lezama",-58.369758,-34.628526,"468657BAEcobici","ICONIC","FEMALE",2022-09-24
"14214520BAEcobici",1283,2022-04-19 18:21:05,"162 - LARREA Y BARTOLOMÉ MITRE",-58.401924,-34.608985,2022-04-19 18:42:28,"070 - ARAOZ",-58.4260597,-34.5926862,"666592BAEcobici","ICONIC","MALE",2022-04-19
"15297545BAEcobici",628,2022-08-19 21:10:31,"029 - Parque Centenario",-58.4335573,-34.6079414,2022-08-19 21:20:59,"374 - Puan",-58.448547,-34.622092,"665560BAEcobici","ICONIC","MALE",2022-08-19
"14702250BAEcobici",1105,2022-06-10 06:10:34,"061 - Ministerio de Economia",-58.370716,-34.608936,2022-06-10 06:28:59,"061 - Ministerio de Economia",-58.370716,-34.608936,"88059BAEcobici","FIT","MALE",2022-06-10
"13153060BAEcobici",913,2022-01-01 21:08:21,"113 - Guatemala",-58.424996,-34.585878,2022-01-01 21:23:34,"171 - Pasteur",-58.3997553,-34.6032813,"362760BAEcobici","ICONIC","MALE",2022-01-01
"14332880BAEcobici",2940,2022-04-30 17:09:23,"335 - General Urquiza",-58.411278,-34.572165,2022-04-30 17:58:23,"036 - MAIPÚ",-58.3767677,-34.6045481,"857259BAEcobici","FIT","MALE",2022-04-30
"16793756BAEcobici",502,2022-12-30 20:35:51,"029 - Parque Centenario",-58.4335573,-34.6079414,2022-12-30 20:44:13,"129 - Velasco",-58.434875,-34.600275,"281665BAEcobici","FIT","FEMALE",2022-12-30
"14902489BAEcobici",1150,2022-07-06 08:29:43,"374 - Puan",-58.448547,-34.622092,2022-07-06 08:48:53,"199 - ESTADOS UNIDOS Y BOEDO",-58.4160137,-34.6222601,"479575BAEcobici","ICONIC","FEMALE",2022-07-06
"15867329BAEcobici",1030,2022-10-06 17:58:44,"150 - RODRIGO BUENO",-58.3554654,-34.6187547,2022-10-06 18:15:54,"149 - LIMA",-58.3813642,-34.6153266,"347318BAEcobici","FIT","OTHER",2022-10-06
"14974296BAEcobici",1048,2022-07-14 17:43:53,"087 - Guayaquil",-58.4314942,-34.619845,2022-07-14 18:01:21,"087 - Guayaquil",-58.4314942,-34.619845,"65646BAEcobici","ICONIC","MALE",2022-07-14
"13853493BAEcobici",455,2022-03-16 20:34:37,"111 - MACACHA GUEMES",-58.3646858,-34.6054877,2022-03-16 20:42:12,"037- Claudia Pía Braudracco",-58.3779002,-34.6081643,"691189BAEcobici","FIT","MALE",2022-03-16
"13443364BAEcobici",639,2022-02-05 14:18:45,"116 - HOSPITAL ALEMÁN",-58.4025894,-34.5921708,2022-02-05 14:29:24,"001 - FACULTAD DE DERECHO",-58.390602,-34.583749,"827658BAEcobici","FIT","OTHER",2022-02-05
"16109712BAEcobici",479,2022-10-28 11:04:32,"131- HOSPITAL DE CLÍNICAS",-58.3990158,-34.5984043,2022-10-28 11:12:31,"181 - BILLINGHURST Y MANSILLA",-58.4120072,-34.5926649,"64474BAEcobici","ICONIC","FEMALE",2022-10-28
"14665619BAEcobici",778,2022-06-06 16:35:27,"150 - RODRIGO BUENO",-58.3554654,-34.6187547,2022-06-06 16:48:25,"003 - ADUANA",-58.3682604,-34.611032,"809348BAEcobici","ICONIC","FEMALE",2022-06-06
"13613087BAEcobici",805,2022-02-22 10:24:46,"174 - MINISTERIO DE EDUCACION",-58.391768,-34.597225,2022-02-22 10:38:11,"059 - Coronel Diaz",-58.411493,-34.589968,"671982BAEcobici","ICONIC","MALE",2022-02-22
"16719176BAEcobici",542,2022-12-22 17:14:10,"026 - JUANA MANSO I",-58.3638723,-34.600752,2022-12-22 17:23:12,"032 - Catedral",-58.3735984,-34.6072074,"170006BAEcobici","FIT","MALE",2022-12-22
"13586069BAEcobici",681,2022-02-18 20:41:49,"156 - Plaza Alemania",-58.4074696,-34.5775895,2022-02-18 20:53:10,"391 - Plaza República de Ecuador",-58.42062076,-34.56533652,"189668BAEcobici","ICONIC","FEMALE",2022-02-18
"14464827BAEcobici",1473,2022-05-12 17:29:43,"181 - BILLINGHURST Y MANSILLA",-58.4120072,-34.5926649,2022-05-12 17:54:16,"101 - Fitz Roy",-58.4424397,-34.5891857,"789136BAEcobici","ICONIC","FEMALE",2022-05-12
"14144382BAEcobici",1247,2022-04-12 13:31:40,"075 - Plaza Primero de Mayo",-58.3989871,-34.6122976,2022-04-12 13:52:27,"101 - Fitz Roy",-58.4424397,-34.5891857,"720664BAEcobici","ICONIC","MALE",2022-04-12
"13755689BAEcobici",2550,2022-03-08 18:19:29,"161 - Humahuaca",-58.4196761,-34.6020779,2022-03-08 19:01:59,"229 - RIGLOS",-58.435056,-34.631018,"763857BAEcobici","FIT","MALE",2022-03-08
"13686537BAEcobici",487,2022-03-02 12:47:29,"249 - Balbín",-58.465586,-34.561486,2022-03-02 12:55:36,"254 - Plaza Rafael Hernandez",-58.455166,-34.562161,"561973BAEcobici","ICONIC","FEMALE",2022-03-02
"15615899BAEcobici",470,2022-09-16 06:54:36,"061 - Ministerio de Economia",-58.370716,-34.608936,2022-09-16 07:02:26,"026 - JUANA MANSO I",-58.3638723,-34.600752,"851302BAEcobici","ICONIC","FEMALE",2022-09-16
"15990220BAEcobici",365,2022-10-19 02:51:27,"070 - ARAOZ",-58.4260597,-34.5926862,2022-10-19 02:57:32,"025 - Plaza Guemes",-58.4161178,-34.5894269,"719206BAEcobici","FIT","MALE",2022-10-19
"13251272BAEcobici",1448,2022-01-13 16:04:10,"218 - Campana",-58.484297,-34.616813,2022-01-13 16:28:18,"267 - Plaza 25 De Agosto",-58.4618347314881,-34.5795188115686,"185645BAEcobici","ICONIC","MALE",2022-01-13
"16561397BAEcobici",1057,2022-12-06 08:22:53,"274 - Gavilán",-58.4658836,-34.6162466,2022-12-06 08:40:30,"272 - Plaza Bruno Giordano",-58.440584,-34.616151,"899200BAEcobici","ICONIC","FEMALE",2022-12-06
"14543675BAEcobici",2591,2022-05-22 15:31:32,"363 - Udaondo",-58.4524657,-34.5471313,2022-05-22 16:14:43,"005 - Plaza Italia",-58.4209542,-34.5805497,"862290BAEcobici","ICONIC","FEMALE",2022-05-22
"16398946BAEcobici",713,2022-11-22 12:05:41,"256 - PLAZA NORUEGA",-58.459289,-34.562277,2022-11-22 12:17:34,"359 - PLAZA BALCARCE",-58.467844,-34.54754,"54397BAEcobici","FIT","FEMALE",2022-11-22
"14464058BAEcobici",915,2022-05-12 16:51:48,"166 - Cementerio de Recoleta",-58.3941479428656,-34.5883466632398,2022-05-12 17:07:03,"045 - Uruguay",-58.3866934,-34.6018635,"692628BAEcobici","ICONIC","MALE",2022-05-12
"13855204BAEcobici",2192,2022-03-16 23:47:42,"100 - Plaza Gurruchaga",-58.435187,-34.593141,2022-03-17 00:24:14,"135 - MARCELO T. DE ALVEAR",-58.377535,-34.595125,"142804BAEcobici","FIT","MALE",2022-03-16
"13445879BAEcobici",763,2022-02-06 01:26:52,"156 - Plaza Alemania",-58.4074696,-34.5775895,2022-02-06 01:39:35,"113 - Guatemala",-58.424996,-34.585878,"822711BAEcobici","ICONIC","MALE",2022-02-06
"15456137BAEcobici",532,2022-09-02 20:17:01,"004 - Plaza Roma",-58.368781,-34.601822,2022-09-02 20:25:53,"114 - DELLA PAOLERA",-58.3722554,-34.5949745,"859137BAEcobici","ICONIC","MALE",2022-09-02
"16790034BAEcobici",1124,2022-12-30 13:10:47,"063 - Reconquista",-58.373062,-34.5986,2022-12-30 13:29:31,"147 - Constitución",-58.380707,-34.626851,"900093BAEcobici","FIT","MALE",2022-12-30
"14443682BAEcobici",1000,2022-05-11 08:07:54,"089 - Cabello",-58.4056671,-34.5825475,2022-05-11 08:24:34,"292 - PLAZA BOLIVIA",-58.436115,-34.563539,"307596BAEcobici","FIT","MALE",2022-05-11
"14130414BAEcobici",1744,2022-04-11 14:17:26,"292 - PLAZA BOLIVIA",-58.436115,-34.563539,2022-04-11 14:46:30,"166 - Cementerio de Recoleta",-58.3941479428656,-34.5883466632398,"797051BAEcobici","FIT","FEMALE",2022-04-11
"16142938BAEcobici",1297,2022-10-31 23:26:02,"335 - General Urquiza",-58.411278,-34.572165,2022-10-31 23:47:39,"251 - Solar de la Abadía",-58.436752,-34.567633,"735443BAEcobici","FIT","OTHER",2022-10-31
"13397674BAEcobici",899,2022-02-01 07:54:10,"147 - Constitución",-58.380707,-34.626851,2022-02-01 08:09:09,"108 - Usina del Arte",-58.356259,-34.628757,"814880BAEcobici","FIT","MALE",2022-02-01
"15967555BAEcobici",888,2022-10-17 14:04:28,"017 - Plaza Almagro",-58.4187306,-34.6064101,2022-10-17 14:19:16,"125 - F.J.Santamaria de Oro",-58.428016,-34.583323,"600852BAEcobici","FIT","MALE",2022-10-17
"16407709BAEcobici",2498,2022-11-22 21:32:54,"057 - BELGRANO",-58.37125,-34.6126898,2022-11-22 22:14:32,"285 - ESPINOSA",-58.457317,-34.603936,"147300BAEcobici","FIT","MALE",2022-11-22
"14207036BAEcobici",1913,2022-04-19 10:17:07,"125 - F.J.Santamaria de Oro",-58.428016,-34.583323,2022-04-19 10:49:00,"059 - Coronel Diaz",-58.411493,-34.589968,"854313BAEcobici","FIT","MALE",2022-04-19
"14740034BAEcobici",824,2022-06-14 21:41:03,"130 - RETIRO II",-58.37436403,-34.5917376,2022-06-14 21:54:47,"200 - AUSTRIA Y FRENCH",-58.4053617,-34.5890696,"836716BAEcobici","ICONIC","MALE",2022-06-14
"14726319BAEcobici",600,2022-06-13 17:41:17,"024 - ALSINA",-58.3808943,-34.610583,2022-06-13 17:51:17,"147 - Constitución",-58.380707,-34.626851,"677431BAEcobici","ICONIC","MALE",2022-06-13
"15869773BAEcobici",820,2022-10-06 20:38:12,"248 - Husares",-58.4429397,-34.552594,2022-10-06 20:51:52,"227 -Club Ciudad de Buenos Aires",-58.459499,-34.544503,"815017BAEcobici","FIT","FEMALE",2022-10-06
"14961420BAEcobici",396,2022-07-13 14:38:38,"373 - Jorgelina De Simone",-58.39125,-34.62393,2022-07-13 14:45:14,"147 - Constitución",-58.380707,-34.626851,"79490BAEcobici","FIT","MALE",2022-07-13
"16426729BAEcobici",848,2022-11-24 07:57:11,"061 - Ministerio de Economia",-58.370716,-34.608936,2022-11-24 08:11:19,"061 - Ministerio de Economia",-58.370716,-34.608936,"150480BAEcobici","FIT","MALE",2022-11-24
"14758719BAEcobici",350,2022-06-16 15:49:01,"059 - Coronel Diaz",-58.411493,-34.589968,2022-06-16 15:54:51,"085 - AGUERO",-58.4091784,-34.5948057,"450312BAEcobici","ICONIC","MALE",2022-06-16
"15247472BAEcobici",1100,2022-08-15 16:31:05,"005 - Plaza Italia",-58.4209542,-34.5805497,2022-08-15 16:49:25,"160 - Godoy Cruz y Libertador",-58.420628,-34.572583,"869945BAEcobici","FIT","MALE",2022-08-15
"16415643BAEcobici",1383,2022-11-23 14:06:16,"033 - Facultad de Medicina",-58.3989807,-34.5970909,2022-11-23 14:29:19,"069 - Ecuador",-58.4046092,-34.5961006,"862877BAEcobici","ICONIC","FEMALE",2022-11-23
"13939111BAEcobici",1798,2022-03-25 09:20:52,"276 - PRIMERA JUNTA",-58.441607,-34.620717,2022-03-25 09:50:50,"125 - F.J.Santamaria de Oro",-58.428016,-34.583323,"36243BAEcobici","ICONIC","FEMALE",2022-03-25
"13941638BAEcobici",1131,2022-03-25 15:26:37,"168 - Estados Unidos",-58.3812271,-34.6186217,2022-03-25 15:45:28,"331 - CALIFORNIA",-58.374336,-34.647121,"816526BAEcobici","FIT","FEMALE",2022-03-25
"16560164BAEcobici",871,2022-12-06 06:02:44,"014 - Pacifico",-58.426387,-34.577424,2022-12-06 06:17:15,"371 - Paseo de las Americas",-58.43522348866,-34.5530794109,"923566BAEcobici","FIT","MALE",2022-12-06
"14511783BAEcobici",588,2022-05-18 15:39:14,"070 - ARAOZ",-58.4260597,-34.5926862,2022-05-18 15:49:02,"050 - Hospital Rivadavia",-58.4010798,-34.5837348,"802410BAEcobici","FIT","MALE",2022-05-18
"15567565BAEcobici",1423,2022-09-13 03:23:21,"071 - CERRITO",-58.3833559,-34.6026673,2022-09-13 03:47:04,"167 - Hipólito Yrigoyen",-58.427818,-34.614948,"847262BAEcobici","ICONIC","FEMALE",2022-09-13
"14143662BAEcobici",882,2022-04-12 12:41:51,"026 - JUANA MANSO I",-58.3638723,-34.600752,2022-04-12 12:56:33,"063 - Reconquista",-58.373062,-34.5986,"156471BAEcobici","FIT","MALE",2022-04-12
"13406437BAEcobici",1011,2022-02-01 19:49:55,"161 - Humahuaca",-58.4196761,-34.6020779,2022-02-01 20:06:46,"096 - Carlos Gardel",-58.4116586,-34.6027814,"597093BAEcobici","ICONIC","FEMALE",2022-02-01
"14049592BAEcobici",1116,2022-04-04 17:59:59,"382 - MERCADO DE HACIENDA MATADEROS",-58.5015315,-34.6614271,2022-04-04 18:18:35,"382 - MERCADO DE HACIENDA MATADEROS",-58.5015315,-34.6614271,"322041BAEcobici","FIT","MALE",2022-04-04
"15237225BAEcobici",1250,2022-08-14 00:37:27,"117 - HUMBERTO 1°",-58.3741759,-34.6201008,2022-08-14 00:58:17,"118 - MEXICO",-58.4026531,-34.6170196,"848623BAEcobici","FIT","FEMALE",2022-08-14
"15431979BAEcobici",670,2022-08-31 18:28:46,"005 - Plaza Italia",-58.4209542,-34.5805497,2022-08-31 18:39:56,"391 - Plaza República de Ecuador",-58.42062076,-34.56533652,"751071BAEcobici","FIT","MALE",2022-08-31
"16413471BAEcobici",652,2022-11-23 11:20:40,"183 - VIRREY CEVALLOS",-58.3899728,-34.6156994,2022-11-23 11:31:32,"046 - Chile",-58.3743749,-34.6163012,"800895BAEcobici","ICONIC","MALE",2022-11-23
"15484332BAEcobici",1283,2022-09-06 00:28:23,"150 - RODRIGO BUENO",-58.3554654,-34.6187547,2022-09-06 00:49:46,"006 - Parque Lezama",-58.369758,-34.628526,"849995BAEcobici","FIT","FEMALE",2022-09-06
"15021163BAEcobici",2095,2022-07-20 19:57:06,"001 - FACULTAD DE DERECHO",-58.390602,-34.583749,2022-07-20 20:32:01,"335 - General Urquiza",-58.411278,-34.572165,"873550BAEcobici","FIT","MALE",2022-07-20
"14854366BAEcobici",1263,2022-06-30 08:01:10,"359 - PLAZA BALCARCE",-58.467844,-34.54754,2022-06-30 08:22:13,"396 - PLAZA ALBERTI",-58.4579,-34.5557,"830792BAEcobici","ICONIC","MALE",2022-06-30
"13335153BAEcobici",903,2022-01-25 10:57:07,"116 - HOSPITAL ALEMÁN",-58.4025894,-34.5921708,2022-01-25 11:12:10,"103 - MALBA",-58.403214,-34.57716,"502042BAEcobici","ICONIC","FEMALE",2022-01-25
"15792662BAEcobici",1374,2022-09-30 14:40:20,"335 - General Urquiza",-58.411278,-34.572165,2022-09-30 15:03:14,"189 - POSADAS",-58.3852113,-34.5886889,"673265BAEcobici","FIT","OTHER",2022-09-30
"14126874BAEcobici",551,2022-04-11 08:39:57,"364 - CERRETTI Y MANUELA PEDRAZA",-58.50025,-34.56912,2022-04-11 08:49:08,"281 - Villa Urquiza",-58.48692409,-34.573734,"818391BAEcobici","FIT","FEMALE",2022-04-11
"14803175BAEcobici",465,2022-06-23 16:02:37,"036 - MAIPÚ",-58.3767677,-34.6045481,2022-06-23 16:10:22,"038 - Plaza Libertad",-58.3828403,-34.5970497,"34019BAEcobici","FIT","MALE",2022-06-23
"15881543BAEcobici",750,2022-10-08 16:22:04,"187 - Jose Maria Moreno",-58.435801,-34.619879,2022-10-08 16:34:34,"074 - INSTITUTO LELOIR",-58.43454,-34.60439,"65110BAEcobici","FIT","FEMALE",2022-10-08
"15519785BAEcobici",631,2022-09-08 08:53:40,"205 - SAN MARTIN",-58.453475,-34.605567,2022-09-08 09:04:11,"272 - Plaza Bruno Giordano",-58.440584,-34.616151,"251055BAEcobici","FIT","MALE",2022-09-08
"13929016BAEcobici",364,2022-03-23 18:07:27,"079 - AZUCENA VILLAFLOR",-58.36393,-34.61189,2022-03-23 18:13:31,"237 - Madero Office",-58.364695,-34.599036,"707784BAEcobici","ICONIC","MALE",2022-03-23
"13962134BAEcobici",1229,2022-03-28 10:07:26,"316 - Buenos Aires",-58.39666367,-34.645523264,2022-03-28 10:27:55,"387 - Luna",-58.39965,-34.638584,"522990BAEcobici","FIT","FEMALE",2022-03-28
"15592723BAEcobici",634,2022-09-14 16:34:31,"200 - AUSTRIA Y FRENCH",-58.4053617,-34.5890696,2022-09-14 16:45:05,"066 - Billinghurst",-58.4138713,-34.5945475,"839063BAEcobici","FIT","FEMALE",2022-09-14
"14386449BAEcobici",1249,2022-05-05 18:38:20,"249 - Balbín",-58.465586,-34.561486,2022-05-05 18:59:09,"377 - CIUDAD UNIVERSITARIA III",-58.4441,-34.541,"132727BAEcobici","FIT","OTHER",2022-05-05
"13537499BAEcobici",1263,2022-02-15 06:56:32,"027 - Montevideo",-58.3900887,-34.599068,2022-02-15 07:17:35,"147 - Constitución",-58.380707,-34.626851,"830838BAEcobici","ICONIC","MALE",2022-02-15
"16757931BAEcobici",368,2022-12-27 16:09:44,"206 - Galicia",-58.47098,-34.615945,2022-12-27 16:15:52,"215 - HOSPITAL ALVAREZ",-58.468287,-34.623123,"283347BAEcobici","FIT","FEMALE",2022-12-27
"15960599BAEcobici",3394,2022-10-16 19:10:39,"230 - PASEO DE LA COSTANERA II",-58.42144,-34.553465,2022-10-16 20:07:13,"014 - Pacifico",-58.426387,-34.577424,"884956BAEcobici","FIT","FEMALE",2022-10-16
"14130831BAEcobici",722,2022-04-11 14:51:36,"397 - PARQUE SANTOJANNI",-58.5136448,-34.648402,2022-04-11 15:03:38,"201 - PLAZA EJERCITO DE LOS ANDES",-58.510102417994,-34.6389740733185,"850141BAEcobici","ICONIC","FEMALE",2022-04-11
"13369608BAEcobici",710,2022-01-28 16:39:12,"111 - MACACHA GUEMES",-58.3646858,-34.6054877,2022-01-28 16:51:02,"117 - HUMBERTO 1°",-58.3741759,-34.6201008,"796594BAEcobici","ICONIC","FEMALE",2022-01-28
"13306262BAEcobici",1248,2022-01-21 08:25:30,"273 - Plazoleta Colombia",-58.373726,-34.637697,2022-01-21 08:46:18,"079 - AZUCENA VILLAFLOR",-58.36393,-34.61189,"712302BAEcobici","ICONIC","FEMALE",2022-01-21
"14818458BAEcobici",435,2022-06-25 16:15:57,"335 - General Urquiza",-58.411278,-34.572165,2022-06-25 16:23:12,"124 - UGARTECHE",-58.411965,-34.580538,"43285BAEcobici","FIT","FEMALE",2022-06-25
"14450423BAEcobici",1384,2022-05-11 17:04:28,"244 - UADE",-58.381627,-34.617247,2022-05-11 17:27:32,"387 - Luna",-58.39965,-34.638584,"252887BAEcobici","ICONIC","FEMALE",2022-05-11
"14965236BAEcobici",512,2022-07-13 19:16:41,"112 - 9 de Julio",-58.380384,-34.612075,2022-07-13 19:25:13,"010 - Madero UCA",-58.3656683,-34.6164879,"73488BAEcobici","FIT","MALE",2022-07-13
"16484296BAEcobici",1193,2022-11-29 11:09:15,"044 - Ecoparque",-58.4138829,-34.5755148,2022-11-29 11:29:08,"181 - BILLINGHURST Y MANSILLA",-58.4120072,-34.5926649,"920141BAEcobici","ICONIC","FEMALE",2022-11-29
"15873127BAEcobici",2167,2022-10-07 11:37:25,"196 - HOSPITAL ARGERICH",-58.3657211,-34.6275351,2022-10-07 12:13:32,"153 - JUAN MANUEL DE BLANES",-58.3620701,-34.6307765,"59622BAEcobici","FIT","FEMALE",2022-10-07
"14044217BAEcobici",1788,2022-04-04 12:25:40,"017 - Plaza Almagro",-58.4187306,-34.6064101,2022-04-04 12:55:28,"012 - Plaza Vicente Lopez",-58.388807,-34.5927096,"839695BAEcobici","ICONIC","MALE",2022-04-04
"15843910BAEcobici",601,2022-10-05 08:28:28,"016 - Legislatura",-58.3748,-34.609801,2022-10-05 08:38:29,"026 - JUANA MANSO I",-58.3638723,-34.600752,"38133BAEcobici","ICONIC","MALE",2022-10-05
"16708310BAEcobici",526,2022-12-21 18:23:08,"264 - Plaza Marcos Sastre",-58.481236,-34.570825,2022-12-21 18:31:54,"264 - Plaza Marcos Sastre",-58.481236,-34.570825,"690911BAEcobici","ICONIC","FEMALE",2022-12-21
"16787188BAEcobici",633,2022-12-30 06:03:40,"112 - 9 de Julio",-58.380384,-34.612075,2022-12-30 06:14:13,"151 - AIME PAINÉ",-58.361285,-34.6118145,"207155BAEcobici","FIT","MALE",2022-12-30
"14024899BAEcobici",2180,2022-04-01 16:38:02,"350 - Plaza Irlanda",-58.458315,-34.613778,2022-04-01 17:14:22,"183 - VIRREY CEVALLOS",-58.3899728,-34.6156994,"673113BAEcobici","ICONIC","OTHER",2022-04-01
"13248262BAEcobici",1326,2022-01-13 08:48:07,"089 - Cabello",-58.4056671,-34.5825475,2022-01-13 09:10:13,"045 - Uruguay",-58.3866934,-34.6018635,"779300BAEcobici","ICONIC","FEMALE",2022-01-13
"15118361BAEcobici",560,2022-08-02 13:50:29,"152 - JULIETA LANTERI",-58.3596311,-34.6181645,2022-08-02 13:59:49,"117 - HUMBERTO 1°",-58.3741759,-34.6201008,"875866BAEcobici","FIT","FEMALE",2022-08-02
"13241454BAEcobici",1082,2022-01-12 16:17:14,"199 - ESTADOS UNIDOS Y BOEDO",-58.4160137,-34.6222601,2022-01-12 16:35:16,"387 - Luna",-58.39965,-34.638584,"710531BAEcobici","ICONIC","OTHER",2022-01-12
"14514015BAEcobici",591,2022-05-19 00:43:04,"184 - Pedro Echague",-58.3913419,-34.6306129,2022-05-19 00:52:55,"117 - HUMBERTO 1°",-58.3741759,-34.6201008,"624324BAEcobici","FIT","FEMALE",2022-05-19
"15937708BAEcobici",1547,2022-10-13 19:25:55,"069 - Ecuador",-58.4046092,-34.5961006,2022-10-13 19:51:42,"044 - Ecoparque",-58.4138829,-34.5755148,"702261BAEcobici","ICONIC","FEMALE",2022-10-13
"13381347BAEcobici",2576,2022-01-30 13:11:53,"001 - FACULTAD DE DERECHO",-58.390602,-34.583749,2022-01-30 13:54:49,"256 - PLAZA NORUEGA",-58.459289,-34.562277,"827369BAEcobici","FIT","FEMALE",2022-01-30
"16092149BAEcobici",612,2022-10-27 08:05:24,"030 - Peña",-58.3973698,-34.5908211,2022-10-27 08:15:36,"103 - MALBA",-58.403214,-34.57716,"527802BAEcobici","ICONIC","FEMALE",2022-10-27
"13175548BAEcobici",834,2022-01-04 20:03:32,"039 - Plaza Don Bosco",-58.50805,-34.62652,2022-01-04 20:17:26,"327 - PLAZA RICCHERI",-58.51914,-34.61072,"669187BAEcobici","FIT","MALE",2022-01-04
"16236639BAEcobici",345,2022-11-08 07:28:11,"399 - GARCIA DEL RIO",-58.477,-34.5503,2022-11-08 07:33:56,"297 - TRONADOR Y GARCÍA DEL RÍO",-58.485381,-34.554581,"836195BAEcobici","ICONIC","MALE",2022-11-08
"13602735BAEcobici",2001,2022-02-21 15:51:05,"007 - OBELISCO",-58.381098,-34.606498,2022-02-21 16:24:26,"335 - General Urquiza",-58.411278,-34.572165,"626444BAEcobici","FIT","FEMALE",2022-02-21
"14475725BAEcobici",1404,2022-05-13 16:13:33,"333 - PARQUE DE LA ESTACIÓN",-58.4118397,-34.608096,2022-05-13 16:36:57,"135 - MARCELO T. DE ALVEAR",-58.377535,-34.595125,"346351BAEcobici","FIT","MALE",2022-05-13
